Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
1392;01.06.2007 00:57;TestAll Geo;300,5;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;116,67;2,97;208,18;3,21;<LOD;4,85;64,41;1,32;5,19;0,72;16,3;2,29;<LOD;1,77;10,19;2,9;<LOD;30,91;0,27;0,15;145,25;7,82;<LOD;34,6;<LOD;13,12;55,78;8,24;<LOD;93,35;43162,76;207,98;646,25;40,52;211,63;14,36;120,73;19,25;4590,52;56,79;24,68;3,38;18665,24;164,16;32314,45;289,4;283,69;163,93;530,98;24,02;46,97;9,01;489,72;17,19;65,66;6,93;<LOD;0,77;<LOD;5,68;<LOD;3,62;39,77;5,99;263,52;22,62;159,77;19,01;633849,75;2267,33;13,3;1,27;20,59;1,63;<LOD;48,56;<LOD;1,5;<LOD;1,5;<LOD;1,5;76385,77;799,92;4179,8;186,01;167288,67;856,46;4766,1;50,9;<LOD;1758,27
1393;01.06.2007 01:02;TestAll Geo;300,5;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;114,26;2,94;207,11;3,19;<LOD;4,95;64,09;1,3;4,83;0,7;14,71;2,23;<LOD;1,75;12,26;2,85;<LOD;30,47;0,35;0,15;150,23;7,86;<LOD;34,28;<LOD;13,15;52,18;8,17;<LOD;93,36;43149,98;206,77;625,79;39,95;225,82;14,64;135,28;19,55;4652,08;57,42;24,63;3,41;18777,59;165,12;32178,17;290,54;450,61;170,32;534,79;24,12;32,79;8,89;480,94;17,02;64,52;6,87;<LOD;0,76;<LOD;5,64;<LOD;3,65;42,14;6;256,65;22,62;163,14;19,11;632425,75;2287,1;12,98;1,26;21,66;1,63;<LOD;47,63;<LOD;1,5;<LOD;1,5;<LOD;1,5;76454,03;803,4;4265,98;187,5;168317,44;857,15;4790,13;51,14;<LOD;1798,35
1394;01.06.2007 01:22;TestAll Geo;4,84;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;291,92;17,07;284,71;15,38;<LOD;16,62;27,78;3,96;6,29;3,06;37,83;11,43;<LOD;8,06;<LOD;21,26;<LOD;130,14;<LOD;0,84;112,63;29,12;<LOD;137,7;63,36;37,53;<LOD;106,02;<LOD;348,09;33525,85;756,66;364,4;144,29;<LOD;444,42;<LOD;922,47;6053,94;1358,81;;;;;;;;;;;;;;;;;;;<LOD;33,72;<LOD;30,95;;;;;;;954156,31;1810,26;25,15;5,99;77,78;8,66;<LOD;199,39;<LOD;1,5;<LOD;1,5;<LOD;1,5;;;;;;;;;;
1395;01.06.2007 01:27;TestAll Geo;300,37;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;283,02;4,02;280,37;3,7;<LOD;4,01;25,86;1;4,78;0,69;36,97;2,75;<LOD;1,55;<LOD;7,91;<LOD;30,84;0,37;0,15;136,81;7,63;<LOD;34,63;61,02;9,07;<LOD;26,33;<LOD;85,81;33701,91;183,82;375,89;34,83;90,56;12,43;75,83;19,83;5765,97;58,76;<LOD;2,33;3907,51;68,25;21424,84;220,68;<LOD;183,82;762,62;24,08;<LOD;12,08;419,96;15,18;50,5;6,18;<LOD;0,67;<LOD;5,3;<LOD;3,34;30,36;5,27;397,19;22,92;253,23;19,07;657325,06;1883,1;27,39;1,47;87,94;2,19;<LOD;44,36;<LOD;1,5;<LOD;1,5;<LOD;1,5;48161,8;537,54;1748,95;137,54;212783,63;964,78;2159,75;33,06;<LOD;1423,7
1396;01.06.2007 01:32;TestAll Geo;300,44;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;281,56;3,92;278,02;3,64;<LOD;3,98;25,69;1;3,76;0,66;37,09;2,71;<LOD;1,55;7,69;3,36;<LOD;29,92;0,32;0,15;129,88;7,41;<LOD;33,87;61,37;8,97;<LOD;26,22;<LOD;84,57;33466,58;180,92;370,03;34,26;95,46;12,5;77,78;19,78;5791,34;58,65;<LOD;2,32;3932,52;68,28;21466,94;220,98;291,38;132,68;755,95;23,9;<LOD;12,14;418,74;15,22;50,13;6,2;<LOD;0,68;<LOD;5,26;<LOD;3,31;34,13;5,36;411,65;22,94;242,54;18,84;656885,5;1868,76;27,12;1,44;86,59;2,15;<LOD;42,22;<LOD;1,5;<LOD;1,5;<LOD;1,5;48607,2;537,09;1661,43;135,97;213015,53;952,98;2159,4;32,88;<LOD;1425,04
1397;01.06.2007 01:37;TestAll Geo;300,09;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;291,07;4,22;284,47;3,89;<LOD;4,19;25,26;1;4,36;0,71;37,68;2,89;<LOD;1,78;<LOD;8,34;<LOD;31,6;0,48;0,16;130,47;7,83;<LOD;35,39;58,98;9,44;38,73;8,23;<LOD;89,38;34143,9;192,97;403,53;37,08;105,46;12,32;58,84;19,3;5847,48;59;<LOD;2,27;3958,32;67,74;21268,41;216,11;219,14;127,63;766,73;24,25;<LOD;12,04;420,11;15,14;47,39;6,14;<LOD;0,68;<LOD;5,32;<LOD;3,35;30,83;5,26;410,43;23,18;246,41;19,11;653864,44;1934,32;26,77;1,52;86,82;2,27;<LOD;45,49;<LOD;1,5;<LOD;1,5;<LOD;1,5;49016,35;547,73;1823,62;138,16;214929,05;992,96;2161,47;33,15;<LOD;1438,73
1398;01.06.2007 01:52;TestAll Geo;300,16;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;288,2;4;284,74;3,67;<LOD;4,03;28,27;1;4,56;0,68;35,3;2,67;<LOD;1,5;<LOD;4,88;<LOD;28,48;0,33;0,14;93,04;6,65;<LOD;32,56;73,74;9,02;<LOD;24,98;<LOD;85,51;36161,37;187,68;489,36;36,75;127,35;14,2;320,5;20,44;6020,98;58,95;<LOD;2,66;3991,48;67,13;23362,26;242,68;579,33;155,59;731,69;22,44;<LOD;11,16;402,02;14,05;38,09;5,67;<LOD;0,62;<LOD;4,98;<LOD;3,02;33,81;4,98;394,06;21,59;232,58;17,78;646799,19;1868,69;27,66;1,45;87,36;2,16;<LOD;44,06;<LOD;1,5;<LOD;1,5;<LOD;1,5;52853,27;550,86;1720,47;128,16;217635,36;943,89;1301,59;26,87;<LOD;1353,37
1399;01.06.2007 02:00;TestAll Geo;300,03;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;287,03;4,06;273,01;3,64;<LOD;4,04;27,59;1;4,96;0,71;44,36;2,89;<LOD;1,5;7,5;3,56;<LOD;29,53;0,3;0,15;79,82;6,46;<LOD;31,87;85,31;9,38;<LOD;25,45;<LOD;88,58;39041,09;197,05;414,47;35,91;126,71;14,22;303,81;20,56;5713,58;58,7;<LOD;2,65;3818,33;69,11;28462,42;271,94;401,39;157,08;715,27;22,49;<LOD;11,36;387,59;14,23;41,97;5,82;<LOD;0,64;<LOD;4,99;<LOD;3,07;33,45;5,08;366,1;21,32;228,79;17,72;664293;1836,04;27,98;1,47;83,59;2,15;<LOD;45,42;<LOD;1,5;<LOD;1,5;<LOD;1,5;49758,29;537,08;1653,81;128,19;196884,06;906,36;1130,51;26,45;<LOD;1378,98
1400;01.06.2007 02:12;TestAll Geo;300,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;272,33;4,14;293,06;3,9;<LOD;4,2;27,01;1;5,69;0,75;41,96;2,98;<LOD;1,78;11,15;3,7;<LOD;32,01;0,5;0,16;50,45;6,11;<LOD;35,12;62,09;9,51;40,14;8,26;<LOD;82,01;25931,62;166,83;421,36;36,57;100,65;9,74;73,32;16,47;7177,48;61,69;<LOD;1,53;2744,92;49,13;8874,57;121,29;338,35;92,88;863,71;26,11;127,54;9,37;539,12;17,52;84,5;7,08;1,22;0,52;<LOD;5,72;<LOD;3,6;44,49;6,06;479,04;25,17;287,52;20,62;672489,56;1868,82;28,18;1,56;110,11;2,49;<LOD;47,65;<LOD;1,5;<LOD;1,5;<LOD;1,5;53410,64;554,15;3099,4;148,12;211623,77;1005,36;1128,37;26,33;<LOD;1298,34
1401;01.06.2007 02:23;TestAll Geo;300;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;319,6;4,45;322,35;4,09;<LOD;4,38;30,3;1,02;5,74;0,75;37,09;2,87;<LOD;1,69;12,06;3,59;<LOD;31,58;0,52;0,16;85,62;6,86;<LOD;34,89;81,85;9,78;62,2;8,52;<LOD;88,15;32029,16;185,6;475,26;38,59;123,57;11,74;372,9;19,2;7209,49;61,15;<LOD;1,88;2596,51;47,84;12125,98;154,18;<LOD;155,14;954,97;25;121,85;8,6;533,38;16,08;78,6;6,46;<LOD;0,71;<LOD;5,24;<LOD;3,2;47,37;5,62;542,07;24,21;325,51;19,73;631830,69;1944,95;32,23;1,58;90,9;2,32;<LOD;48,86;<LOD;1,5;<LOD;1,5;<LOD;1,5;63512;601,51;2735,18;128,17;235073,03;1018,37;1131,7;23,79;<LOD;1244,55
1402;01.06.2007 02:35;TestAll Geo;300;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;398,07;5,65;1890,86;29,49;<LOD;300000;31,68;1,2;<LOD;237,52;42;3,43;<LOD;2,58;<LOD;10,91;<LOD;41,6;<LOD;300000;87,59;8,21;<LOD;300000;101;14,24;<LOD;36,28;<LOD;103,84;38583,97;304,29;258,31;55,7;76,24;6,73;52;11,06;4121,61;43,4;<LOD;0,99;1654,53;32,98;5865,86;84,61;127,23;63,24;407,82;29,25;<LOD;14,73;289,24;18,55;<LOD;11,28;<LOD;0,84;<LOD;7,64;<LOD;4,87;30,37;6,9;331,86;29,64;210,9;24,76;639131,94;2413,61;33,23;1,86;103,29;2,82;<LOD;57,03;<LOD;1,5;<LOD;1,5;<LOD;1,5;54116,08;683,3;669,23;191,46;232637,41;1234,88;2832,39;46,36;<LOD;1874,51
1403;01.06.2007 02:46;TestAll Geo;300,09;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;242,52;4,07;526,03;5,06;<LOD;4,28;22,49;1;4,66;0,77;93,92;3,84;<LOD;1,61;10,69;4,72;<LOD;30,31;0,36;0,15;51,53;5,91;<LOD;34,53;202,26;11,68;40,04;7,94;<LOD;80,62;28040,69;169,95;751,72;42,01;117,17;13,51;441,34;21,39;6506,11;61,62;3,26;2,07;6766,92;85,84;28407,58;253,18;<LOD;512,35;1832,82;27,93;45,15;7,93;435,75;14,7;45,59;5,89;<LOD;0,65;<LOD;5,14;<LOD;3,21;34,08;5,13;418,69;22,91;256,99;18,95;639108,13;1982,05;25,26;1,51;103,3;2,37;<LOD;50,07;<LOD;1,5;<LOD;1,5;<LOD;1,5;54708,23;587,23;3862,26;155,43;219526,52;984,55;456,49;23,91;<LOD;1434,28
1404;01.06.2007 03:05;TestAll Geo;300,18;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;252,86;4,14;534,23;5,2;<LOD;4,45;22,15;1;4,22;0,75;74,37;3,57;<LOD;1,72;12,22;4,45;<LOD;30,95;0,38;0,16;55,05;6,11;<LOD;34,17;203,51;11,94;36,79;8,02;<LOD;80,46;27276,03;170,67;521,19;38,42;126,13;13,24;450,76;21,89;6672,94;63,05;3,1;2,07;7469,73;89,87;22218,42;221,68;<LOD;532,2;1471,33;27,73;46,98;8,16;437,37;15,13;53,9;6,13;<LOD;0,68;<LOD;5,21;<LOD;3,31;34,37;5,29;440,06;23,27;258,77;19,08;645046,69;1974,81;26,86;1,53;97,39;2,34;<LOD;48,94;<LOD;1,5;<LOD;1,5;<LOD;1,5;52750,05;577,81;6183,04;178,7;218405,27;995,19;677,78;25,5;<LOD;1423,15
1405;01.06.2007 03:10;TestAll Geo;300,07;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;241,81;4,29;688,63;5,91;<LOD;4,64;22,42;1;4,27;0,81;124,59;4,4;<LOD;1,74;17,46;5,49;<LOD;31,39;0,46;0,17;57,29;6,15;<LOD;34,99;284,63;13,25;33,51;8,01;<LOD;83,35;31104,01;182,82;433,34;37,54;112,36;14,4;507,88;22,4;6559,36;63,37;5,03;2,27;7256,25;90,44;25630,3;251,27;<LOD;525,34;2076,26;28,97;41,39;7,94;411,75;14,58;46,35;5,91;<LOD;0,66;<LOD;5,06;<LOD;3,12;35,18;5,17;427,81;22,77;260,07;18,76;645152,56;1969,88;27,05;1,57;103,2;2,44;<LOD;54,26;<LOD;1,5;<LOD;1,5;<LOD;1,5;49931,66;560,08;6434,49;177,89;215018,38;991,83;767,19;25,53;<LOD;1426,98
1406;01.06.2007 03:48;TestAll Geo;300,36;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;257,42;4,83;937,44;6,93;<LOD;5,01;22,84;1,09;5,49;1;273,13;6,31;<LOD;2,04;<LOD;17,38;<LOD;32,12;0,34;0,17;62,22;6,33;<LOD;37,72;332,18;14,75;<LOD;26,45;<LOD;81,19;28807,52;177,48;424,6;37,56;72,36;10,17;70,49;18,7;7916,21;68,79;<LOD;2,27;7176,19;75,2;9403,25;125,35;511,9;101,94;1983,44;32,09;<LOD;12,45;321,05;15,55;13,37;6,29;<LOD;0,7;<LOD;5,86;<LOD;3,83;24,9;5,57;280,9;23,83;157,79;19,79;678745,75;1943,14;28,1;1,68;123,3;2,71;<LOD;68,59;<LOD;1,5;<LOD;1,5;<LOD;1,5;38526,64;492,19;13360,31;244,01;198148,67;1008,35;709,32;27,32;<LOD;1463,3
1407;01.06.2007 03:55;TestAll Geo;300,37;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;265,37;4,54;617,85;5,6;<LOD;4,57;22,65;1,03;5,72;0,94;224,84;5,74;<LOD;1,78;18,65;6,98;<LOD;30,54;0,35;0,17;56,69;6,14;<LOD;32,99;265,77;12,88;<LOD;26,14;<LOD;80,02;26336,56;168,34;676,36;41,5;133,67;13,46;537,19;21,35;7756,62;66,49;3,16;1,89;5780,31;72,52;13864,52;172,66;<LOD;537,43;1559,67;27,14;31,31;7,79;429,11;14,49;49,46;5,85;<LOD;0,64;<LOD;4,88;<LOD;3,1;39,51;5,17;389,57;21,81;253,92;18,21;652031,19;1926,2;26,3;1,59;103,74;2,49;<LOD;60,44;<LOD;1,5;<LOD;1,5;<LOD;1,5;47235,83;520,61;8964,46;189,41;225369,55;1054,71;776,88;23,7;<LOD;1312,78
1408;01.06.2007 04:28;TestAll Geo;300,24;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;249,7;4,45;604,35;5,51;<LOD;4,5;21,61;1,02;5,13;0,95;261,57;6,15;<LOD;1,88;22;7,44;<LOD;31;0,4;0,17;49,51;5,99;<LOD;35,92;268,51;13,04;<LOD;26,64;143,52;53,72;27541,79;171,32;748,54;42,61;119,78;12,19;102,65;22,1;7606,11;66,73;2,74;1,71;6166,79;76,9;11393,65;150,17;<LOD;672,48;1649,62;29,65;40,17;8,3;428,39;15,37;50,35;6,23;<LOD;0,69;<LOD;5,46;<LOD;3,4;27,82;5,27;415,47;23,86;255,74;19,74;673837,25;1892,57;26,3;1,58;103,98;2,5;<LOD;60,82;<LOD;1,5;<LOD;1,5;<LOD;1,5;41974,14;496,8;10073,03;210,46;206254,33;1011,04;773,02;25,67;<LOD;1365,06
1409;01.06.2007 04:54;TestAll Geo;300,57;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;322,94;3,96;127,15;2,48;<LOD;3,48;24,52;1;3,93;0,62;17,9;2,23;<LOD;1,5;6,44;2,72;<LOD;28,64;0,41;0,14;166,39;7,65;<LOD;32,01;<LOD;11,69;<LOD;25,53;<LOD;74,47;23274,63;147,97;277,29;30,47;113,3;12;335,78;18,72;6236,7;56,08;<LOD;2,29;4419,53;66,29;30678,02;240,62;<LOD;181,33;658,51;21,25;<LOD;10,8;361,7;13,8;25,99;5,58;<LOD;0,62;<LOD;4,77;<LOD;2,95;34,85;5,02;259,3;19,35;158,09;16,23;631764,94;1880,5;23,7;1,37;85,77;2,09;<LOD;38,13;<LOD;1,5;<LOD;1,5;<LOD;1,5;47113,25;518,25;3744,42;149,61;241116,25;1002,59;722,47;24,73;<LOD;1382,59
