Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Si;Si Error;Ti;Ti Error;Al;Al Error;Fe;Fe Error;Mn;Mn Error;Mg;Mg Error;Ca;Ca Error;K;K Error;P;P Error;S;S Error;V;V Error;Cr;Cr Error;Ni;Ni Error;Cu;Cu Error;Zn;Zn Error;Sr;Sr Error;Rb;Rb Error;Nb;Nb Error;Zr;Zr Error;Y;Y Error;Pb;Pb Error;Th;Th Error;U;U Error;Mo;Mo Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;W;W Error;Co;Co Error;Sc;Sc Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Cl;Cl Error;Bal;Bal Error
2085;10.06.2024 12:43;TestAll Geo;330,43;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;299248,13;1206,4;6520,19;61,05;114438,88;1403,81;21644,38;147,53;984,54;44,11;<LOD;1762,59;25747,7;141,59;14902,09;152,51;988,33;67,94;622,78;101,22;207,47;8,59;79,15;10,2;101,03;15,98;<LOD;14,04;195,5;8,42;328,03;3,91;116,13;2,87;26,76;1,72;317,45;4,06;35,01;1,91;57,07;4,17;6,85;0,77;10,21;3,23;<LOD;1,5;<LOD;1,98;7,47;3,32;<LOD;32,32;0,31;0,15;<LOD;34,66;<LOD;64,05;18,75;2,84;856,82;21,43;<LOD;10,21;368,16;12,86;34,15;5,25;<LOD;0,58;<LOD;5,35;<LOD;3,07;35,38;4,68;251,06;18,21;141,96;14,8;<LOD;47,17;<LOD;1,5;<LOD;1,5;<LOD;1,5;2079,14;36,69;494290;2878,01
2086;10.06.2024 12:59;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;299196,72;1201,99;6530,08;60,66;114733,7;1415,1;21541,95;146,18;961,94;43,42;<LOD;1770,57;25658,93;140,27;15075,87;152,08;980,21;68,56;491,37;96,98;219,46;8,64;83,44;10,19;100,64;15,87;<LOD;14,08;201,62;8,47;327,96;3,88;114,5;2,82;25,73;1,69;314,35;4,01;34,39;1,89;60,71;4,21;6,23;0,75;10,19;3,2;<LOD;1,5;<LOD;1,93;5,55;3,32;<LOD;32,29;0,25;0,15;<LOD;34,69;<LOD;63,54;18,12;2,81;836,38;21,15;<LOD;10,06;372,89;12,77;30,22;5,17;<LOD;0,58;<LOD;5,39;<LOD;3,02;35,77;4,64;230,65;18,12;152,49;14,99;<LOD;46,04;<LOD;1,5;<LOD;1,5;<LOD;1,5;2098,8;37,11;493953,91;2879,95
2087;10.06.2024 13:02;TestAll Geo;19,29;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;;;5557,78;634,7;;;18348,63;240,63;1012,29;78,19;;;;;;;;;;;181,39;120,41;<LOD;203,39;<LOD;49,52;<LOD;23,27;179,31;14,27;287,6;6,5;106,62;4,86;24,07;2,96;320,77;7,14;33,91;3,32;57,47;7,31;5,73;1,29;<LOD;8,17;<LOD;1,5;<LOD;3,27;<LOD;12,11;<LOD;54,93;<LOD;0,38;<LOD;58,38;<LOD;131,91;;;;;;;;;;;;;<LOD;16,77;<LOD;14,01;;;;;;;<LOD;80,08;<LOD;1,5;<LOD;1,5;<LOD;1,5;;;969835,88;744,19
2088;10.06.2024 13:08;TestAll Geo;330,07;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;286390,03;1148,34;6058,53;57,1;114630,98;1342,53;18317,63;130,79;1043,5;43,04;1648,97;1074,18;33454,11;175,74;17830,07;181,17;862,72;60,19;734,41;119,82;193,41;8,15;96,33;12,04;<LOD;27,23;<LOD;13,03;165,17;7,53;293,89;3,57;109,54;2,68;26,5;1,63;324,24;3,9;32,49;1,79;57,9;4,01;6,02;0,71;9,86;3,03;<LOD;1,5;<LOD;1,75;6,4;3,18;<LOD;29,88;0,35;0,14;<LOD;31,56;<LOD;72,15;22,39;3,52;1017,88;20,11;<LOD;9,51;422,69;12,03;47,99;4,88;<LOD;0,54;<LOD;4,81;<LOD;2,7;39,85;4,32;282,76;17,12;166,85;13,93;<LOD;43,62;<LOD;1,5;<LOD;1,5;<LOD;1,5;2088,14;34,23;508380,47;2707,6
2089;10.06.2024 13:30;TestAll Geo;330,3;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;239344,31;1061,85;7098,61;69,62;104716,98;1262,19;47561,43;222,62;702,71;42,82;<LOD;1508,71;6572,85;99,84;25126,97;235,83;1818,18;67,6;287,72;108,01;150,66;9,51;148,12;13,33;<LOD;29,36;32,55;8,81;69,72;6,44;175,22;2,98;134,64;3,11;46,99;1,97;380,84;4,33;39,55;2,03;25;3,47;7,78;0,79;7,45;3,28;<LOD;1,5;<LOD;2,01;4,41;2,75;<LOD;31,64;0,23;0,15;<LOD;34,55;<LOD;105,15;3,1;1,87;963,37;21,74;15,34;7,01;425,09;13,17;52,35;5,36;<LOD;0,59;<LOD;5,42;<LOD;3,11;34,52;4,64;351,37;19,6;233,14;16,04;<LOD;50,76;<LOD;1,5;<LOD;1,5;<LOD;1,5;628,69;25,91;557617,38;2541,13
2090;10.06.2024 13:42;TestAll Geo;330,5;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;233642,83;1016,21;6521,09;65,13;106552,27;1209,54;48385,14;226,91;722,31;43,81;<LOD;1365,01;5483,4;94,25;25723;239,08;1138,82;56,47;259,93;95,75;141,91;8,95;121,43;13,15;<LOD;29,19;<LOD;13,9;74,24;6,61;168,36;2,96;140,54;3,21;45,91;1,99;390,56;4,42;39,12;2,06;27,15;3,57;8,23;0,82;5,16;3,31;<LOD;1,5;<LOD;2,01;<LOD;6,1;<LOD;32,14;0,43;0,16;<LOD;34,68;<LOD;106,66;3,21;1,76;1063,7;21,89;35,01;7;446,91;13,16;51,31;5,3;<LOD;0,59;<LOD;5,32;<LOD;2,94;39,55;4,67;369,26;19,33;219,83;15,59;<LOD;52,41;<LOD;1,5;<LOD;1,5;<LOD;1,5;710,33;24,13;564339,31;2458,64
2091;10.06.2024 13:50;TestAll Geo;330,48;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;249446,97;1087,61;6823,95;67,14;117009,91;1293,17;48597,58;227,72;671,03;42,94;<LOD;1414,06;6125,21;101,75;26174,23;249,69;1103,47;55,55;257,94;94,8;122,29;8,94;149,94;14,18;93,15;16,56;<LOD;13,56;73,2;6,58;167,03;2,95;132,2;3,15;46,88;2,01;390,65;4,43;42,57;2,09;25,82;3,54;9,01;0,83;<LOD;4,87;<LOD;1,5;<LOD;2,02;<LOD;4,18;<LOD;31,73;0,33;0,15;<LOD;34,49;<LOD;106,82;2,99;1,9;953,6;20,59;12,95;6,64;416,99;12,45;47,71;5,05;<LOD;0,56;<LOD;5,11;<LOD;2,88;38,85;4,47;361,31;18,74;226,71;15,21;<LOD;53,33;<LOD;1,5;<LOD;1,5;<LOD;1,5;1140,85;26,34;538138,19;2581,55
2092;10.06.2024 14:02;TestAll Geo;330,33;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;264072,69;1143,72;6467,65;63,32;78315,71;1083,62;33244,75;189,9;727,66;43,07;<LOD;1528,18;10313,36;110,9;27166,2;227,07;4094,66;86,7;<LOD;157,19;185,16;8,88;54,13;12,01;<LOD;29,29;<LOD;14,1;116,77;7,41;707,28;5,92;110,1;2,97;33,5;1,87;459,41;5,16;35,94;1,99;19;3,44;7,87;0,82;7;3,59;<LOD;1,5;<LOD;2,04;7;2,77;<LOD;32,83;0,24;0,15;<LOD;34,73;<LOD;94,59;5,6;2,12;1836,3;24,85;49,71;7,1;443,33;13,19;51,22;5,31;<LOD;0,59;<LOD;5,29;<LOD;3;32,59;4,58;375,51;19,87;230,97;16,09;<LOD;51,76;<LOD;1,5;<LOD;1,5;<LOD;1,5;699,42;26,79;562920,06;2443,5
2093;10.06.2024 14:10;TestAll Geo;330,42;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;267878,09;1141,71;6525,79;64,32;80870,82;1141,07;34174,63;189,41;644,67;40,96;<LOD;1618,63;9371,29;103,59;25715,1;215,78;4659,39;95,22;<LOD;149,15;211,69;9,37;58,8;11,56;94,03;16,66;<LOD;14,34;146,4;7,9;774,15;6,09;103,79;2,84;33,08;1,83;401,36;4,88;37,54;1,97;27,07;3,58;6,47;0,77;7,79;3,54;<LOD;1,5;<LOD;2,02;<LOD;5,96;<LOD;31,38;0,38;0,16;<LOD;35,57;<LOD;94,24;4,55;1,97;1701,91;25,25;15,51;7,22;428,59;13,56;44,55;5,45;<LOD;0,6;<LOD;5,57;<LOD;3,16;39,41;4,85;307,34;19,86;199;16,29;<LOD;49,09;<LOD;1,5;<LOD;1,5;<LOD;1,5;879,44;29,55;554071;2511,59
2094;10.06.2024 14:16;TestAll Geo;330,25;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;246175,67;1111,03;5837,92;60,18;72600,34;1066,11;29441,98;182,08;718,66;43,38;<LOD;1590,49;9488,49;95,56;20999,25;183,48;5016,01;98,3;<LOD;132,87;175,02;8,7;33,18;9,88;86,59;17,26;<LOD;15,03;121,23;7,65;686,85;5,94;102,4;2,88;32,4;1,87;396,31;4,96;35,16;1,99;20,58;3,49;5,43;0,76;6,24;3,56;<LOD;1,5;<LOD;2,12;<LOD;5,91;<LOD;33,05;0,55;0,17;<LOD;37,37;<LOD;78,53;5,7;1,84;2042,11;27,88;98,22;7,94;492,58;14,74;63,32;5,91;<LOD;0,65;<LOD;5,91;<LOD;3,42;36,6;5,08;402,46;21,87;259,98;17,79;<LOD;48,36;<LOD;1,5;<LOD;1,5;<LOD;1,5;1023,49;30,52;589464,44;2423,82
2095;10.06.2024 14:43;TestAll Geo;330,05;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;264804,31;1144,74;6229,62;61,47;84063,55;1119,5;34146,07;195,51;792,99;45,01;<LOD;1524,64;12405,05;120,68;27707,8;231,22;5205,28;93,6;183,45;108,56;171,98;8,62;59,44;12,27;<LOD;29,9;<LOD;14,4;115,9;7,52;714,84;6,05;110,38;3,01;34,68;1,91;434,99;5,14;38,34;2,05;19,87;3,52;7,27;0,81;7,77;3,66;<LOD;1,5;<LOD;2,16;5,83;2,8;<LOD;32,29;0,36;0,16;<LOD;35,38;<LOD;97,65;5,66;2,31;1863,89;24,61;57,52;7,03;448,33;13,04;50,58;5,24;<LOD;0,58;<LOD;5,26;<LOD;2,98;35,27;4,56;385,25;19,64;230,26;15,82;<LOD;51,63;<LOD;1,5;<LOD;1,5;<LOD;1,5;665,82;26,04;553656,69;2496,28
2096;10.06.2024 14:52;TestAll Geo;330,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;236212,33;1043,74;7073,66;70,04;102358,79;1276,18;49352,22;230,89;803,94;45,49;<LOD;1585,23;9173,78;117,12;28833,48;256,85;3288,83;81,47;257,48;114,43;161,83;9,69;153,83;13,89;89,07;16,92;36,8;9,04;71,48;6,62;219,75;3,37;136,19;3,21;45,07;2;388,63;4,49;45,32;2,14;26,86;3,61;9,29;0,85;8,79;3,41;<LOD;1,5;<LOD;2,08;<LOD;6,25;<LOD;32,08;0,52;0,16;<LOD;34,96;<LOD;108,5;3,68;2,2;1048,33;21,89;20,69;6,97;439,25;13,15;48,19;5,29;<LOD;0,59;<LOD;5,42;<LOD;3,01;36,89;4,64;343,7;19,52;221,29;15,94;<LOD;54,2;<LOD;1,5;<LOD;1,5;<LOD;1,5;733,62;27,13;554792,63;2621,78
2097;10.06.2024 15:16;TestAll Geo;330,47;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;243139,5;1046,8;7126,56;70,68;103616,04;1279,83;51630,95;234,65;910,34;46,97;<LOD;1574,7;8349,99;110,21;27186,07;245,22;3003,67;79,14;332,36;114,51;175,42;9,87;149,34;13,33;102,85;17,15;40,17;9,19;78,31;6,78;217,43;3,34;143,63;3,25;46,7;2,01;388,76;4,46;43,21;2,12;28,51;3,64;8,49;0,83;<LOD;5,03;<LOD;1,5;<LOD;2,17;<LOD;4,27;<LOD;32,49;0,38;0,16;<LOD;35,41;<LOD;108,79;<LOD;3,09;845,48;21,14;<LOD;10,11;365,29;12,7;29,44;5,15;<LOD;0,58;<LOD;5,54;<LOD;3,14;29,73;4,53;324,3;19,47;207,47;15,9;<LOD;53,76;<LOD;1,5;<LOD;1,5;<LOD;1,5;700,94;27,02;544981,63;2624,14
2098;10.06.2024 15:24;TestAll Geo;330,07;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;235700,86;1039,87;6974,76;68,82;100609,92;1236,1;48911,57;233,87;918,08;48,18;<LOD;1526,35;7980,57;107,49;26971,23;242,51;2775,16;75,48;250,51;109,78;154,02;9,4;155,11;13,32;87,96;17,25;31,19;9,1;70,01;6,69;212,01;3,38;136,28;3,23;46,91;2,04;384,59;4,54;42,83;2,14;25,9;3,62;7,34;0,81;5,71;3,41;<LOD;1,5;<LOD;2,11;5,5;2,9;<LOD;32,99;0,4;0,16;<LOD;35,67;<LOD;110,32;<LOD;3,01;1052,69;22,14;18,57;7,03;424,32;13,19;46,49;5,33;<LOD;0,6;<LOD;5,46;<LOD;3,09;34;4,64;359,1;19,7;237,03;16,1;<LOD;52,31;<LOD;1,5;<LOD;1,5;<LOD;1,5;654,15;26;560110,88;2563,91
2099;10.06.2024 15:51;TestAll Geo;330,32;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;268739,25;1126,87;6887,59;65,02;96599,18;1168,17;37077,18;195,26;941,97;45,56;<LOD;1436,05;8236,34;106,82;24230,63;228,66;2022,4;65,82;178,54;96,5;161,26;8,83;120,01;13,47;<LOD;28,4;<LOD;13,36;55,86;5,91;184,64;3,03;112,4;2,86;37,45;1,84;504,7;4,84;29,15;1,84;24,95;3,45;7,83;0,78;6,83;3,1;<LOD;1,5;<LOD;1,97;<LOD;5,7;<LOD;30,8;0,41;0,15;<LOD;33,53;<LOD;96,45;<LOD;3,03;1249,79;21,21;23,5;6,52;419,6;12,17;40,98;4,88;<LOD;0,54;<LOD;5,03;<LOD;2,8;34,63;4,3;363,75;18,62;226,75;15,11;<LOD;48,7;<LOD;1,5;<LOD;1,5;<LOD;1,5;603,52;24,41;547950,88;2464,1
2100;10.06.2024 16:20;TestAll Geo;330,08;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;260779,75;1129,49;6659,5;64,29;95120,95;1158,05;36983,14;198,89;710,54;42,61;<LOD;1402,18;7501,2;100,93;22333,87;217,38;1966,35;65,91;199,88;99,1;150,55;8,73;108,01;12,9;<LOD;29,09;<LOD;14,04;56,95;6,04;158,58;2,88;110,95;2,88;36,45;1,87;502,05;4,91;31,45;1,9;24,64;3,49;6,89;0,77;5,02;3,09;<LOD;1,5;<LOD;2,01;<LOD;5,81;<LOD;30,39;0,47;0,16;<LOD;33,76;<LOD;97,67;<LOD;2,86;1246,66;21,8;48,93;6,81;445,16;12,69;52,8;5,12;<LOD;0,57;<LOD;5,13;<LOD;2,89;37,81;4,48;380,37;19,07;233,3;15,42;<LOD;48,27;<LOD;1,5;<LOD;1,5;<LOD;1,5;688,06;25;559472,75;2439,42
2101;10.06.2024 16:32;TestAll Geo;330,43;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;278462,94;1141,37;7179,31;68;102058,55;1203,45;36921,12;194,82;792,37;42,93;<LOD;1459,57;7924,49;108,13;24811,96;236,9;1899,36;64,73;239,8;101,1;182,05;9,35;119,39;13,9;<LOD;27,94;<LOD;13,51;54,33;5,88;180,11;3;111,43;2,83;38,29;1,84;512,06;4,87;26,66;1,81;25,65;3,45;7;0,76;<LOD;4,57;<LOD;1,5;<LOD;1,88;<LOD;5,71;<LOD;31,78;0,34;0,15;<LOD;33,6;<LOD;95,89;3,78;2,07;1073,24;20,59;<LOD;9,62;393,69;12,03;38,06;4,87;<LOD;0,54;<LOD;4,93;<LOD;2,79;37,59;4,35;289,25;17,69;178,54;14,44;<LOD;47,65;<LOD;1,5;<LOD;1,5;<LOD;1,5;470,17;23,74;532837,63;2522,55
2102;10.06.2024 17:00;TestAll Geo;330,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;282744,31;1159,86;7263,02;67,83;105702,96;1268,25;38318,55;197,11;708,35;41,6;<LOD;1522,98;8483,61;111,89;25762,67;242,16;1954,35;67,36;229,54;105,08;173,74;9,22;141,11;14,29;<LOD;27,72;31,17;8,38;60,43;5,98;182,99;3;114,79;2,87;38;1,83;543,21;4,97;28,84;1,84;27,5;3,5;8,11;0,79;4,8;3,06;<LOD;1,5;<LOD;1,91;4,67;2,77;<LOD;29,22;0,43;0,15;<LOD;32,54;<LOD;96,62;<LOD;3,16;1106,43;20,37;<LOD;9,46;397,82;11,85;35,99;4,78;<LOD;0,53;<LOD;4,95;<LOD;2,76;30,8;4,17;315,54;17,85;201,43;14,59;<LOD;48,87;<LOD;1,5;<LOD;1,5;<LOD;1,5;517,77;24,78;523181,28;2606,45
