Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Si;Si Error;Ti;Ti Error;Al;Al Error;Fe;Fe Error;Mn;Mn Error;Mg;Mg Error;Ca;Ca Error;K;K Error;P;P Error;S;S Error;V;V Error;Cr;Cr Error;Ni;Ni Error;Cu;Cu Error;Zn;Zn Error;Sr;Sr Error;Rb;Rb Error;Nb;Nb Error;Zr;Zr Error;Y;Y Error;Pb;Pb Error;Th;Th Error;U;U Error;Mo;Mo Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;W;W Error;Co;Co Error;Sc;Sc Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Cl;Cl Error;Bal;Bal Error
2184;18.06.2024 12:48;TestAll Geo;330,31;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;288829,59;1143,52;2651,92;33;59718,28;818,57;18496,39;129,23;221,5;27,74;<LOD;1165,56;7631,26;77,35;4957,9;93,17;2104,27;63,5;149,68;71,94;77,94;5,41;47,84;15,7;<LOD;26,17;<LOD;11,78;<LOD;6,92;89,83;2,04;22,41;1,49;12,06;1,38;242,2;3,27;14,63;1,27;9,33;2,6;2,26;0,51;<LOD;2,86;<LOD;1,5;<LOD;1,52;<LOD;4,22;<LOD;27,03;0,35;0,13;<LOD;28,75;<LOD;73,02;3,62;1,55;444,68;17,6;<LOD;9,25;399,16;11,75;39,12;4,76;<LOD;0,53;<LOD;4,68;<LOD;2,54;33,3;4,17;222,07;15,95;139,2;13,15;<LOD;30,36;<LOD;1,5;<LOD;1,5;<LOD;1,5;1245,21;25,81;606045,25;1952,71
2183;18.06.2024 12:42;TestAll Geo;330,2;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;285549,59;1109,05;3248,46;37,92;84394,05;1000,67;19496,64;128,98;539,16;32,83;<LOD;1266,33;10342,96;98,08;6840,91;116,26;3920,09;78;195,38;85,83;85,83;5,96;<LOD;16,41;<LOD;24,67;<LOD;11,29;<LOD;6,59;79,49;1,88;20,6;1,4;13,09;1,35;245,48;3,18;14,14;1,21;6,64;2,42;2,62;0,51;<LOD;2,72;<LOD;1,5;<LOD;1,5;5,62;2,02;<LOD;26,17;0,28;0,13;<LOD;27,16;<LOD;71,5;3,93;1,95;111,25;15,21;<LOD;8,32;327,8;10,66;17;4,34;<LOD;0,48;<LOD;4,37;<LOD;2,37;36,02;3,97;152,44;14,2;98,42;11,82;<LOD;30,67;<LOD;1,5;<LOD;1,5;<LOD;1,5;1808,18;29,07;577081,25;2144,64
2182;18.06.2024 12:33;TestAll Geo;330,05;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;282681,47;1113,01;3640,87;41,41;92982,96;1101,35;24730,8;147,11;419,88;31,79;<LOD;1356,34;8288,83;83,65;6499;107,63;3186,12;77,5;127,67;75,88;84,6;6,31;26,34;9,73;<LOD;26,12;<LOD;12,68;24,11;4,45;86,4;1,98;28,87;1,58;15,58;1,41;332,49;3,66;17,72;1,32;12,01;2,66;3,03;0,54;<LOD;2,89;<LOD;1,5;<LOD;1,5;6,06;2,21;<LOD;27,37;0,34;0,13;<LOD;29,88;<LOD;77,52;3,58;1,66;159,18;16,8;<LOD;9,04;320,75;11,57;16,31;4,72;<LOD;0,52;<LOD;4,94;<LOD;2,7;30,06;4,23;181,71;15,99;110,78;13,2;<LOD;32,13;<LOD;1,5;<LOD;1,5;<LOD;1,5;1851,59;31,3;565855,88;2276,5
2181;18.06.2024 12:22;TestAll Geo;330,46;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;257844,3;1076,66;4282,12;44,73;85054,28;972,05;25376,12;157,47;1557;51,52;<LOD;1167,12;7050,72;88,78;12904,92;160,5;2839,02;65,43;351,38;91,54;101,57;6,43;21,48;11,37;<LOD;27,1;<LOD;12,55;31,04;4,83;121,48;2,43;57,3;2,1;16,91;1,52;281,59;3,64;19,49;1,5;18,65;3,04;4,06;0,62;<LOD;3,57;<LOD;1,5;<LOD;1,63;6,42;2,49;<LOD;28,35;0,41;0,14;<LOD;30,27;<LOD;82,71;2,63;1,73;969,51;19,63;76,15;6,53;518,24;12,43;70,85;4,99;<LOD;0,55;<LOD;4,59;<LOD;2,53;49,67;4,42;289,73;16,53;176,89;13,49;<LOD;38,5;<LOD;1,5;<LOD;1,5;<LOD;1,5;1243,3;24,23;594773,5;2115,86
2180;18.06.2024 12:11;TestAll Geo;330,09;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;244794,42;1032,91;4613,8;48,83;91842,07;1094,21;26718,54;157,25;1977,67;54,93;<LOD;1352,26;5754,56;75,69;11196,94;140,06;2102,64;69,09;338,64;89,55;157,47;7,55;33,96;10,29;<LOD;26,97;<LOD;12,8;35,62;4,89;126,35;2,4;58,56;2,05;16,62;1,48;264,37;3,46;20,17;1,47;16,84;2,9;4,12;0,6;<LOD;3,48;<LOD;1,5;<LOD;1,62;5,79;2,38;<LOD;28,92;0,3;0,14;<LOD;30,37;<LOD;81,81;3,28;1,51;609,15;19,48;<LOD;9,77;389,44;12,45;35,18;5,04;<LOD;0,56;<LOD;5,06;<LOD;2,82;34,54;4,47;210,86;16,96;120,77;13,9;<LOD;37,03;<LOD;1,5;<LOD;1,5;<LOD;1,5;1541,8;29,77;598637,06;2259,73
2179;18.06.2024 11:51;TestAll Geo;330,02;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;293240,91;1142,15;6029,94;57,03;106569,97;1198,78;24690,71;147,86;1374,37;46,56;<LOD;1390,04;6533,51;93,82;17094,76;194,61;1935,34;65,52;678,55;122,22;214,38;8,51;95,5;13,64;<LOD;25,44;<LOD;11,84;37,82;4,79;120,13;2,3;61,71;2,06;17,95;1,46;283,06;3,47;21,4;1,47;17,78;2,88;4,58;0,6;<LOD;3,48;<LOD;1,5;<LOD;1,51;6,41;2,36;<LOD;28,09;0,35;0,13;<LOD;29,25;<LOD;78,01;3,26;1,85;520,79;16,86;<LOD;8,56;367,51;10,86;29,56;4,41;<LOD;0,49;<LOD;4,49;<LOD;2,43;39,33;4,01;230,38;15,46;127,39;12,59;<LOD;37,58;<LOD;1,5;<LOD;1,5;<LOD;1,5;806,79;25,11;534436,31;2426,86
2178;18.06.2024 11:26;TestAll Geo;330,24;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;308225,84;1185,02;2813,69;34,32;57374,43;826,99;18276,2;126,45;415,34;31,09;<LOD;1246,88;8494,78;81,41;7487,31;109,13;411,82;50,13;168,86;73,61;88,22;5,56;83,68;15,62;<LOD;25,58;<LOD;12,44;43,02;4,79;99,1;2,1;45,58;1,82;15,24;1,41;174,65;2,85;18,25;1,37;9,57;2,59;3,43;0,55;<LOD;3,15;<LOD;1,5;<LOD;1,56;4,72;2,11;<LOD;27,93;0,26;0,13;<LOD;28,67;<LOD;71,5;3,27;1,61;410,45;17,84;<LOD;9,59;426,88;12,19;44,11;4,91;<LOD;0,55;<LOD;4,89;<LOD;2,64;38,77;4,36;244,33;16,57;159,86;13,68;<LOD;33,17;<LOD;1,5;<LOD;1,5;<LOD;1,5;1311,34;26,91;585908,81;2015,83
2177;18.06.2024 11:10;TestAll Geo;330,59;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;313452,56;1186,9;2788,61;35,06;59827,93;878,64;22700,27;145,88;518,42;34,62;<LOD;1321,17;6975,02;69,11;5936,32;92,8;535,54;55,99;<LOD;92,99;82,67;5,7;76,67;16,35;<LOD;27,42;<LOD;13,61;46,54;5,21;105,53;2,23;54,7;2,01;15,21;1,47;181,86;3;19,15;1,46;11,72;2,75;3,37;0,58;<LOD;3,41;<LOD;1,5;<LOD;1,63;6,56;2,29;<LOD;30,13;<LOD;0,2;<LOD;32,07;<LOD;62,77;2,23;1,36;260,87;18,23;<LOD;9,75;349,4;12,41;28,66;5,08;<LOD;0,56;<LOD;5,36;<LOD;2,99;37,62;4,6;210,04;17,48;123,94;14,35;<LOD;35,92;<LOD;1,5;<LOD;1,5;<LOD;1,5;1171,03;27,86;573995,38;2132,17
2176;18.06.2024 11:00;TestAll Geo;330,35;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;328070,31;1195,83;3299,69;38,47;64274,95;897,69;23908,64;143,08;566,97;33,95;<LOD;1329,53;9931,04;93,52;8773,88;124,39;851,72;54,66;254,02;84,77;119,06;6,27;<LOD;15,54;<LOD;24,8;<LOD;12,47;44,68;4,87;109,35;2,17;56,16;1,94;16,58;1,42;191,01;2,93;20,13;1,41;16,08;2,78;3,75;0,57;<LOD;3,29;<LOD;1,5;<LOD;1,6;4,42;2,24;<LOD;27,7;<LOD;0,19;<LOD;28,13;<LOD;76,78;4,16;1,85;177,89;16,19;<LOD;8,7;339,42;11,2;17,91;4,53;<LOD;0,5;<LOD;4,7;<LOD;2,61;31,6;4,08;184,47;15,51;107,99;12,76;<LOD;34,6;<LOD;1,5;<LOD;1,5;<LOD;1,5;1134,06;26,3;550353,38;2126,14
2175;18.06.2024 10:48;TestAll Geo;330,18;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;217283,16;963,46;4398,91;45,72;79453,82;941,86;24708,08;152,13;415,51;33,16;<LOD;1142,44;6313,81;74,51;6414,93;107,73;4180,22;78,78;157,83;77,32;93,1;6,5;46,36;9,89;113,23;15,07;<LOD;12,34;19,2;4,39;83,16;2,01;27,36;1,63;16,51;1,47;207,51;3,13;16,91;1,35;11,31;2,73;3,19;0,56;<LOD;3,07;<LOD;1,5;<LOD;1,64;5,48;2,25;<LOD;27,03;0,37;0,14;<LOD;30,26;<LOD;81,01;4,29;1,51;782,94;20,84;109,92;7,32;561,01;13,97;84,56;5,61;1,17;0,41;<LOD;5,07;<LOD;2,77;50,24;4,89;295;17,79;194,98;14,64;<LOD;33,59;<LOD;1,5;<LOD;1,5;<LOD;1,5;1265,57;25,73;646388,31;1975,48
2174;18.06.2024 10:18;TestAll Geo;330,53;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;245861,7;1025,75;4841,05;49,83;89895,25;1052,99;24296,06;148,15;402,14;32,08;<LOD;1304,11;6346,82;74,78;6805,04;110,27;3915,44;81,09;147,1;76,69;96,07;7,02;38,15;9,69;96,53;14,71;<LOD;12,61;19,42;4,34;92,23;2,07;25,2;1,56;16,89;1,45;220,33;3,16;17,27;1,32;8,86;2,61;3,25;0,55;<LOD;3;<LOD;1,5;<LOD;1,6;6,01;2,17;<LOD;27,8;0,27;0,13;<LOD;29,86;<LOD;79,04;2,36;1,49;389,92;18,59;<LOD;9,76;374,99;12,42;32,44;5,05;<LOD;0,56;<LOD;5,07;<LOD;2,84;35,83;4,51;211,69;16,8;151,37;14,02;<LOD;32,87;<LOD;1,5;<LOD;1,5;<LOD;1,5;1202,27;27,17;606093;2186,51
2173;18.06.2024 10:00;TestAll Geo;330,06;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;180758,98;915,46;4594,64;57,46;155049,5;1706,15;42470,15;206,88;567,39;39,36;<LOD;1716,31;20152,33;163,42;28868;260,12;1395,28;73,8;448,07;136,33;127,48;8,98;209,02;14,26;113,68;16,31;34,96;8,74;142,99;7,74;194,75;3,08;158,73;3,23;16,88;1,6;107,45;2,74;23,83;1,86;28,24;3,46;4,41;0,69;<LOD;4,94;<LOD;1,5;<LOD;2,01;10,98;2,88;<LOD;32,1;0,33;0,15;<LOD;34,49;<LOD;99,48;23,12;3,26;661,22;20,85;36,54;7,22;464,79;13,7;58,57;5,53;<LOD;0,62;<LOD;5,58;<LOD;3,17;40,36;4,84;303,13;19,35;165,75;15,61;<LOD;46,04;<LOD;1,5;<LOD;1,5;<LOD;1,5;8054,9;66,2;544314,63;2977,17
2172;17.06.2024 17:48;TestAll Geo;330,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;188412,88;934,2;4629,46;57,21;166723,94;1799,98;43619,34;211,53;667,55;41,25;<LOD;1761,42;21846,57;168,64;29683,21;262,21;1847,62;77,96;576,59;140,74;144,45;9,05;199,59;14,16;112,52;16,31;<LOD;13,95;154,74;8,02;204,49;3,17;157,98;3,28;16,94;1,62;107,93;2,78;24,98;1,89;27,77;3,47;5,56;0,73;<LOD;5,03;<LOD;1,5;<LOD;1,99;10,81;2,9;<LOD;32,4;0,39;0,15;<LOD;34,81;<LOD;100,24;25,07;3,37;620,97;20,81;27,62;7,24;470,01;13,83;61,92;5,6;<LOD;0,62;<LOD;5,47;<LOD;3,13;43,49;4,92;255,53;18,74;159,33;15,39;<LOD;48,12;<LOD;1,5;<LOD;1,5;<LOD;1,5;8371,3;67,83;520988,88;3127,06
2171;17.06.2024 17:22;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;247733,06;1109,78;3396,25;45,15;87555,97;1085,84;25652,85;160;465,4;35,21;<LOD;1358,17;4936,96;58,94;5239,63;88,35;3571,18;83,94;96,25;62,3;91,9;6,72;32,34;7,92;108,22;16,12;<LOD;13,93;18,58;4,64;92,73;2,18;25,47;1,64;15,71;1,51;195,47;3,17;17,87;1,4;8,7;2,73;3,81;0,59;<LOD;3,16;<LOD;1,5;<LOD;1,8;6,55;2,3;<LOD;29,61;0,26;0,14;<LOD;33,45;<LOD;84,9;3,14;1,19;441,51;20,63;<LOD;10,87;417,43;13,93;39,07;5,6;<LOD;0,62;<LOD;5,67;<LOD;3,23;45,46;5,12;221,7;18,71;143,73;15,47;<LOD;36,56;<LOD;1,5;<LOD;1,5;<LOD;1,5;1273,48;29,61;606533,25;2263,31
2170;17.06.2024 17:02;TestAll Geo;330,27;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;277515,69;1100,77;3584,6;38,47;106255,93;1117,78;19893,15;131,68;626,96;35,11;<LOD;1231,34;6812,66;76,05;7537,04;112,53;3157,3;71,59;439,64;85,98;132,35;6,1;<LOD;14,94;112,12;14,11;<LOD;12,32;23,63;4,27;85,81;1,97;25,3;1,51;13,06;1,37;292,41;3,46;15,11;1,26;10,24;2,59;3,06;0,53;<LOD;2,82;<LOD;1,5;<LOD;1,5;8,5;2,21;<LOD;26,72;0,33;0,13;<LOD;28,35;<LOD;70,95;3,62;1,53;339,31;16,91;<LOD;9,08;392,82;11,55;39,17;4,7;<LOD;0,52;<LOD;4,58;<LOD;2,5;39,54;4,21;220,87;15,54;134,18;12,77;<LOD;32,38;<LOD;1,5;<LOD;1,5;<LOD;1,5;1413,33;26,43;565338,5;2256,14
2169;17.06.2024 16:45;TestAll Geo;330,57;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;257847,61;1155,97;1648,65;27,84;67086,66;948,45;21483,42;152,32;701,82;40,53;<LOD;1401,86;4069,02;44,42;3761,38;64,66;3193,76;83,34;<LOD;172,6;59,14;5;63,79;14,82;98,66;16,88;44,33;9,52;28,41;5,12;88;2,22;26,71;1,73;12,97;1,53;336,17;4,08;16,06;1,43;9,83;2,92;2,55;0,58;<LOD;3,29;<LOD;1,5;<LOD;2,08;8,8;2,49;<LOD;31,89;0,29;0,15;<LOD;35,15;<LOD;82,27;<LOD;1,31;355,26;21,27;<LOD;11,54;418,62;14,69;43,37;5,94;<LOD;0,66;<LOD;6,05;<LOD;3,45;40,72;5,32;213,59;19,48;134,35;16,08;<LOD;34,71;<LOD;1,5;<LOD;1,5;<LOD;1,5;2172,58;35;624472,38;2187,62
2168;17.06.2024 16:35;TestAll Geo;330,36;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;281509,38;1132,69;3133,23;37,47;83648,97;1021,95;19649,3;131,25;441,53;31,59;<LOD;1309,98;5977,86;67,52;5809,85;96,17;3546,74;79,89;104,11;67,01;82,4;5,86;98,48;16,32;<LOD;27,1;<LOD;13,13;22,3;4,28;78,03;1,9;22,56;1,47;13,67;1,38;311,84;3,56;15,38;1,27;7,35;2,51;2,92;0,53;<LOD;2,85;<LOD;1,5;<LOD;1,5;7,7;2,14;<LOD;27,44;0,21;0,13;<LOD;28,89;<LOD;71,95;<LOD;2;76,5;16,71;<LOD;9,12;305,73;11,69;12,55;4,78;<LOD;0,53;<LOD;4,94;<LOD;2,77;34,75;4,39;150,29;15,69;99,09;13,07;<LOD;31,23;<LOD;1,5;<LOD;1,5;<LOD;1,5;1920,23;31,46;584258,56;2183,68
2167;17.06.2024 16:24;TestAll Geo;330,52;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;308733,56;1272,9;3124,72;38,66;57534,86;888,02;25613,26;161,96;851,3;42,41;<LOD;1381,79;4852,13;58,39;5392,18;88,92;971,63;63,05;<LOD;163,53;75,39;6,01;<LOD;11,53;49,59;15,54;<LOD;14,5;41,79;5,41;96,71;2,25;58,7;2,17;16,98;1,56;285,96;3,73;19,62;1,55;16,1;3,03;4,17;0,64;<LOD;3,63;<LOD;1,5;<LOD;1,83;<LOD;3,66;<LOD;30,76;0,25;0,14;<LOD;34,65;<LOD;69,61;2,04;1,16;426,55;20,27;<LOD;10,62;392,35;13,55;44,59;5,55;<LOD;0,61;<LOD;5,7;<LOD;3,3;33,88;4,85;229,04;18,92;143,2;15,57;<LOD;38,83;<LOD;1,5;<LOD;1,5;<LOD;1,5;1540,93;31,09;579190,06;2184,18
