Reading No;Time;Type;Duration;Units;Sequence;Flags;SAMPLE;LOCATION;INSPECTOR;MISC;NOTE;User Login;Mo;Mo Error;Zr;Zr Error;Sr;Sr Error;U;U Error;Rb;Rb Error;Th;Th Error;Pb;Pb Error;Se;Se Error;As;As Error;Hg;Hg Error;Au;Au Error;Zn;Zn Error;W;W Error;Cu;Cu Error;Ni;Ni Error;Co;Co Error;Fe;Fe Error;Mn;Mn Error;Cr;Cr Error;V;V Error;Ti;Ti Error;Sc;Sc Error;Ca;Ca Error;K;K Error;S;S Error;Ba;Ba Error;Cs;Cs Error;Te;Te Error;Sb;Sb Error;Sn;Sn Error;Cd;Cd Error;Ag;Ag Error;Pd;Pd Error;Ce;Ce Error;La;La Error;Bal;Bal Error;Nb;Nb Error;Y;Y Error;Bi;Bi Error;Re;Re Error;Ta;Ta Error;Hf;Hf Error;Al;Al Error;P;P Error;Si;Si Error;Cl;Cl Error;Mg;Mg Error
1803;03.04.2024 13:01;TestAll Geo;330,11;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;547,84;5,41;216,35;3,51;<LOD;4,7;103,08;2,86;3,44;0,7;13,06;3,27;<LOD;2,11;4,65;2,67;<LOD;33,87;0,49;0,17;57,01;6,81;<LOD;37,35;40,53;9,99;128,77;19;<LOD;121,02;64375,24;275,78;677,61;47;95,07;9,58;149,99;8;7045,2;60,64;7,39;2,6;23342,11;133,01;17727,16;161,81;<LOD;132,73;2444,83;38,45;127,19;10,61;545,86;19,84;73,52;7,89;0,95;0,59;<LOD;7,75;<LOD;4,51;53,63;7,07;385,08;27,35;256,12;22,39;507044,91;2878,29;24,47;1,81;37;2,03;<LOD;46,21;<LOD;1,5;<LOD;1,5;<LOD;1,5;117612,09;1439,27;1405,14;67,17;247821,83;1032,08;1079,25;29,21;<LOD;1777,16
1804;03.04.2024 14:15;TestAll Geo;330,12;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;536,01;5,59;238,47;3,82;<LOD;5,28;118,65;3,18;4,31;0,76;15,11;3,53;<LOD;2,43;4,47;2,85;<LOD;36,14;0,55;0,18;62,01;7,41;<LOD;40,69;33,17;10,43;134,11;20,34;<LOD;131,89;75933,63;311,31;836,59;52,61;93,11;9,56;170,36;8,5;7285,95;63,73;4,56;2,8;27051,13;145,13;21473,8;179,27;<LOD;144,95;2739,58;41,33;156,94;11,19;552,82;20,7;84,88;8,33;1,8;0,62;<LOD;8,11;<LOD;4,67;58,24;7,46;430,11;29,08;260,14;23,44;507273,47;3162,41;34,63;2,01;37,36;2,16;<LOD;51,11;<LOD;1,5;<LOD;1,5;<LOD;1,5;126691,74;1609,87;11999,59;146,64;208577,25;973,43;1303,09;32,52;<LOD;2067,99
1805;03.04.2024 14:21;TestAll Geo;330,57;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;666,7;8,42;245,48;4,46;<LOD;300000;120,55;3,43;<LOD;222,23;8,3;3,8;<LOD;2,93;<LOD;6,89;<LOD;39,99;<LOD;300000;93,66;9,07;<LOD;300000;<LOD;18,75;39,46;25,67;<LOD;148,42;82513,95;481,26;743,56;61,97;89,38;7,8;152,39;8,87;5529,16;56,2;5,53;2,21;20474,61;113,28;14078,67;133,01;<LOD;203,91;2034,43;41,97;58,03;11,8;472,87;22,1;66,79;8,98;<LOD;0,99;<LOD;9,29;<LOD;5,55;50,39;8,05;347,92;31,58;232,26;25,91;520034,97;3255,31;30,36;2,13;43,3;2,42;<LOD;53,02;<LOD;1,5;<LOD;1,5;<LOD;1,5;121418,19;1644,54;1742,28;81,75;205100,23;1008,21;1253,56;35,07;<LOD;2072,9
1806;03.04.2024 15:45;TestAll Geo;5,01;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;630,18;46,55;277,38;26,67;<LOD;300000;145,53;21,32;<LOD;1390,58;<LOD;37,59;<LOD;19,03;<LOD;48,47;<LOD;284,95;<LOD;300000;128,68;59,15;<LOD;300000;<LOD;142,87;<LOD;259,7;<LOD;854,48;94312;2899,7;802,66;340,54;<LOD;579,81;<LOD;526,8;12785,46;2115,65;;;;;;;;;;;;;;;;;;;<LOD;69,24;<LOD;59,51;;;;;;;890497,38;3664,84;38,82;12,76;39,09;13,81;<LOD;342,14;<LOD;1,5;<LOD;1,5;<LOD;1,5;;;;;;;;;;
1807;03.04.2024 15:53;TestAll Geo;330,5;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;231,11;3,9;368,08;4,42;<LOD;4,16;49,61;2,18;3,34;0,65;15,17;3,25;<LOD;2,19;4,4;2,63;<LOD;33,14;<LOD;0,23;82,78;7,1;<LOD;37,55;20,18;9,32;77,8;17,82;105,62;68,23;49590,8;237,71;1014,49;49,78;48,71;7,96;184,22;6,87;4234,53;43;<LOD;4,56;44122,44;158,18;11074,83;118,21;1514,62;110;1485,56;32,24;<LOD;13,83;381,66;17,44;31,34;7,04;<LOD;0,79;<LOD;7,57;<LOD;4,54;35,91;6,32;247,69;25,1;157,37;20,66;599740,88;2492,72;17,41;1,67;33,43;1,81;<LOD;41,38;<LOD;1,5;<LOD;1,5;<LOD;1,5;55558,96;1057,6;8244,68;130,13;200179,78;952,95;1222,03;33,5;<LOD;1966,62
1808;03.04.2024 16:05;TestAll Geo;330,33;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;310,36;4,25;362,19;4,32;<LOD;4,16;56,33;2,25;3,98;0,67;15,81;3,23;<LOD;2,13;<LOD;5,47;<LOD;32,96;0,36;0,16;87,19;7,05;<LOD;35,72;<LOD;15,15;84,73;17,55;103,05;66,97;49436,94;233,34;941,78;47,84;42,92;8,08;171,52;6,76;4300,93;43,14;<LOD;4,26;37104,2;147,76;11705,6;122,14;1770,23;114,87;1490,65;32,09;<LOD;13,79;381,04;17,35;35,27;7,05;<LOD;0,79;<LOD;7,39;<LOD;4,35;37,13;6,32;218,09;24,08;153,59;20,06;596536,44;2461,44;17,91;1,66;37,25;1,86;<LOD;43,01;<LOD;1,5;<LOD;1,5;<LOD;1,5;57566,18;1054,44;7404,72;123,68;211245,06;977,15;1522,35;34,51;<LOD;1911,95
1809;03.04.2024 16:20;TestAll Geo;330,17;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;245,93;3,75;329,39;3,98;<LOD;3,83;50,3;2,08;3,53;0,63;20,98;3,23;<LOD;1,86;<LOD;5,19;<LOD;29,87;0,48;0,15;79,32;6,52;<LOD;32,57;<LOD;13,65;<LOD;28,62;<LOD;104,22;45609,4;216,42;923,75;45,63;68,61;9,57;166,73;6,54;4217,28;41,68;<LOD;5,12;46701,09;178,88;14107,92;143,89;1654,87;127,07;1977,19;32,76;60,72;9,24;489,19;17,41;62,78;7;<LOD;0,78;<LOD;6,82;<LOD;3,89;48,84;6,26;294,91;23,37;161,91;18,88;597286,88;2325,57;16,34;1,57;30,92;1,69;<LOD;39,5;<LOD;1,5;<LOD;1,5;<LOD;1,5;61543,05;1021,58;6413,54;109,23;210146,83;939;1137,8;29,38;<LOD;1722,64
1810;03.04.2024 16:28;TestAll Geo;330,13;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;406,62;4,59;207,09;3,3;<LOD;4,77;116,23;3,04;9,5;0,85;31,37;3,75;<LOD;2,13;<LOD;6,44;<LOD;31,32;<LOD;0,23;63,08;6,45;<LOD;34,71;31,61;8,89;96,05;16,87;<LOD;108,45;50260,86;234,33;844,79;46,49;140,35;10,83;155,88;7,49;7764,58;61,34;3,42;1,46;5937,28;75,68;19751,17;170,25;210,16;90,25;1256,85;27,98;62,13;8,79;486,22;16,58;65,19;6,68;<LOD;0,74;<LOD;6,64;<LOD;3,79;43,76;5,86;361,73;23,7;228,58;19,29;595612,25;2312,3;34,98;1,9;35,84;2;<LOD;54,17;<LOD;1,5;<LOD;1,5;<LOD;1,5;93370,18;1117,88;1063,9;55,47;219115,39;1003,58;641,8;23,31;<LOD;1308,61
1811;03.04.2024 16:35;TestAll Geo;330,32;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;365,88;4,31;191,78;3,13;4,9;3,11;112,48;2,94;9,4;0,83;31,6;3,68;<LOD;2,07;<LOD;6,29;<LOD;30,9;0,4;0,15;59,74;6,23;<LOD;34,34;29,8;8,84;<LOD;29,5;<LOD;104,94;46779,02;222,38;745,5;43,77;139,7;10,07;157,21;7,79;8177,5;63,95;2,14;1,31;5242,39;68,33;18498,32;157,35;179,74;83,1;1077,39;28,21;22,94;8,96;448,83;16,94;60,3;6,91;<LOD;0,76;<LOD;7,02;<LOD;4,02;45,64;6,14;332,95;24,06;200,9;19,52;580033,44;2439,6;33,98;1,86;35,45;1,96;<LOD;52,89;<LOD;1,5;<LOD;1,5;<LOD;1,5;94721,29;1180,34;1091,54;60,96;234971,52;1051,91;620,6;25,54;<LOD;1456
1812;03.04.2024 16:45;TestAll Geo;330,15;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;330,29;4,36;163,96;3,09;<LOD;4,7;99,71;2,94;7,95;0,83;23,89;3,67;<LOD;2,41;<LOD;4,31;<LOD;34,87;0,29;0,16;48,03;6,25;<LOD;38,83;20;9,65;88,44;18,34;96,78;60,23;36652,59;208,89;656,72;44,06;77,97;7,27;144,22;7,44;5115,72;48,31;1,37;0,89;3316,98;46,43;11529,97;107,83;<LOD;177,32;1351,38;33,79;122;10,78;529,84;20,14;85,93;8,18;<LOD;0,9;<LOD;8,02;<LOD;4,86;43,65;7;411,74;28,67;235,7;22,96;640588,63;2294,98;30,74;1,92;31,65;1,98;<LOD;52,22;<LOD;1,5;<LOD;1,5;<LOD;1,5;74061,84;1057,7;433,07;62,34;209097,02;1075,85;733,48;28,96;<LOD;1464,15
1813;03.04.2024 17:08;TestAll Geo;330,07;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;333,89;4,31;225,97;3,48;<LOD;4,85;115,83;3,05;8,37;0,83;29,24;3,72;<LOD;2,24;5,73;2,98;<LOD;32,77;0,27;0,16;55,94;6,47;<LOD;36,49;<LOD;14,74;49,47;17,13;<LOD;106,42;55121,61;248,41;877,27;48,07;143,27;10,04;258,5;9,03;8656,69;69;<LOD;2,75;11960,03;95,96;19557,68;162,94;598,99;97,15;1511,68;31,58;<LOD;13,71;401,65;17,19;43,08;6,99;<LOD;0,77;<LOD;7,45;<LOD;4,39;35,26;6,15;316;25,6;184,09;20,74;585696,81;2492,89;35,27;1,92;33,9;1,99;<LOD;53,51;<LOD;1,5;<LOD;1,5;<LOD;1,5;82568,84;1174,86;1730,84;74,33;216892,14;1021,17;3737,37;44,53;<LOD;1651,08
1814;03.04.2024 17:17;TestAll Geo;330,32;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;323,94;4,27;207,55;3,37;<LOD;4,78;109,62;2,99;7,87;0,83;35,62;3,89;<LOD;2,14;<LOD;6,71;<LOD;34,38;0,58;0,17;60,59;6,58;<LOD;37,86;<LOD;13,67;59,96;17,56;<LOD;100,76;48105,65;233,97;743,42;45,54;137,37;9,24;249,07;8,84;5963,58;63,35;<LOD;2,78;14278,35;97,38;17056,61;144,99;1904,54;117,1;1439,07;32,13;<LOD;14,1;397,39;17,67;34,74;7,11;<LOD;0,79;<LOD;7,64;<LOD;4,54;39,64;6,43;307,41;26,1;184,48;21,22;657347,44;2302,65;32,29;1,89;30,72;1,96;<LOD;52,72;<LOD;1,5;<LOD;1,5;<LOD;1,5;55941,89;1023,4;2270,17;91,24;163975,05;905,37;12412,83;88,09;<LOD;1743,24
1815;03.04.2024 17:24;TestAll Geo;330,38;ppm;Final;;;;;;;Juan-Marco Puerta Schardt;<LOD;1,5;107,19;2,76;196,45;3,11;<LOD;4,98;160,85;3,3;5,71;0,74;27,86;3,48;<LOD;2,02;12,76;2,93;<LOD;31,56;0,28;0,15;139,46;7,73;<LOD;35,09;25,84;8,6;128,6;16,57;<LOD;100,1;42809,86;209,17;621,44;40,44;212,75;11,74;141,53;7,39;4634,97;48,65;23,32;2,71;20920,43;136,1;29764,25;215,89;406,21;111,36;631,62;25,4;26,02;8,81;466,6;16,81;60,54;6,81;<LOD;0,75;<LOD;7,05;<LOD;4,18;44,13;6,01;273,28;23,33;186,12;19,31;525781,75;3118,46;17,3;1,62;23,85;1,88;<LOD;48,15;<LOD;1,5;<LOD;1,5;<LOD;1,5;163891,14;1789,87;1712,67;77,42;187893,06;936,16;8836,99;70,26;<LOD;1778,47
